node_id,x-coord [m],y-coord [m],z-coord [m],bottom_column,top_column,left_beam_x,right_beam_x,left_beam_y,right_beam_y,fcm [MPa],model_type_q
4015,8.3,9.7,13,3015,,4030,4031,4042,,elastic,elastic
4016,11.25,9.7,13,3016,,4031,4032,4043,,elastic,elastic
4017,15.4,9.7,13,3017,,4032,4033,4044,,elastic,elastic
4018,19.55,9.7,13,3018,,4033,,4045,,elastic,elastic
4019,8.3,0,1.85,4046,4047,,4050,,,elastic,elastic
4020,11.25,0,1.85,4048,4049,4050,,,,elastic,elastic
4021,8.3,0,5.25,4051,4052,,4055,,,elastic,elastic
4022,11.25,0,5.25,4053,4054,4055,,,,elastic,elastic
4023,8.3,0,8.35,4056,4057,,4060,,,elastic,elastic
4024,11.25,0,8.35,4058,4059,4060,,,,elastic,elastic
4025,8.3,0,11.45,4061,4062,,4065,,,elastic,elastic
4026,11.25,0,11.45,4063,4064,4065,,,,elastic,elastic
