beam_id,node_i,node_j,b [mm],h [mm],length [mm],wg [kN/m],wq [kN/m],wg_alpha [kN/m],wq_alpha [kN/m],fcd [MPa],fsyd [MPa],cover [mm],dbl_t1_i [mm],nbl_t1_i,dbl_t2_i [mm],nbl_t2_i,dbl_b1_i [mm],nbl_b1_i,dbl_b2_i [mm],nbl_b2_i,dbh_i [mm],sbh_i [mm],nbh_b_i,nbh_h_i,dbl_t1_mid [mm],nbl_t1_mid,dbl_t2_mid [mm],nbl_t2_mid,dbl_b1_mid [mm],nbl_b1_mid,dbl_b2_mid [mm],nbl_b2_mid,dbh_mid [mm],sbh_mid [mm],nbh_b_mid,nbh_h_mid,dbl_t1_j [mm],nbl_t1_j,dbl_t2_j [mm],nbl_t2_j,dbl_b1_j [mm],nbl_b1_j,dbl_b2_j [mm],nbl_b2_j,dbh_j [mm],sbh_j [mm],nbh_b_j,nbh_h_j,fcm_q [MPa],fsyml_q [MPa],fsymh_q [MPa],sbh_i_q [mm],sbh_mid_q [mm],sbh_j_q [mm],cover_q [mm],bondslip_factor_q
1025,1001,1002,250,450,3100,2.7,0,2.7,0,8.5,140,30,25,2,25,0,25,2,25,0,8,150,2,2,25,2,25,0,25,2,25,0,8,150,2,2,25,2,25,2,25,2,25,1,8,150,2,2,26.7192,293.51,280.307,193.84,187.052,188.108,22.2171,1
1026,1002,1003,250,450,4250,15.395,2.125,13.4969,1.41674,8.5,140,30,25,2,25,2,25,2,25,1,8,150,2,2,25,2,25,0,25,2,25,0,8,150,2,2,25,2,25,2,25,2,25,0,8,150,2,2,22.4152,275.049,304.905,160.135,190.025,176.485,29.2804,1
1027,1003,1004,250,450,4250,15.395,2.125,13.4969,1.41674,8.5,140,30,25,2,25,2,25,2,25,0,8,150,2,2,25,2,25,0,25,2,25,0,8,150,2,2,25,2,25,1,25,2,25,0,8,150,2,2,34.5555,293.759,281.96,185.305,165.865,157.138,27.9952,1
1028,1005,1006,250,400,3100,18.13,8.15,16.9934,7.63339,8.5,140,30,25,2,25,0,20,2,20,0,8,150,2,2,25,2,25,0,20,2,20,0,8,150,2,2,25,2,25,1,20,2,20,0,8,150,2,2,27.3904,286.706,290.201,194.773,186.815,186.068,32.8197,1
1029,1006,1007,250,400,4250,13.79,4.25,9.99371,2.83347,8.5,140,30,25,2,25,1,20,2,20,0,8,150,2,2,25,2,25,0,20,2,20,0,8,150,2,2,25,2,25,1,20,2,20,1,8,150,2,2,24.1555,290.38,286.982,161.433,156.976,153.044,21.153,1
1030,1007,1008,250,400,4250,13.79,4.25,9.99371,2.83347,8.5,140,30,25,2,25,1,20,2,20,1,8,150,2,2,25,2,25,0,20,2,20,0,8,150,2,2,25,2,25,1,20,2,20,1,8,150,2,2,23.0407,291.917,293.655,188.523,174.731,170.57,25.7987,1
1031,1009,1010,250,400,3100,9.22,3.1,6.94689,2.06677,8.5,140,30,25,2,25,0,20,2,20,1,8,150,2,2,25,2,25,0,20,2,20,0,8,150,2,2,25,2,25,1,20,2,20,1,8,150,2,2,34.3521,278.858,276.57,157.826,152.279,164.212,26.7811,1
1032,1010,1011,250,400,4250,13.79,4.25,9.99371,2.83347,8.5,140,30,25,2,25,1,20,2,20,1,8,150,2,2,25,2,25,0,20,2,20,0,8,150,2,2,25,2,25,1,20,2,20,1,8,150,2,2,25.1057,297.542,284.739,191.49,182.4,194.871,27.4014,1
1033,1011,1012,250,400,4250,13.79,4.25,9.99371,2.83347,8.5,140,30,25,2,25,1,20,2,20,1,8,150,2,2,25,2,25,0,20,2,20,0,8,150,2,2,25,2,25,1,20,2,20,1,8,150,2,2,26.6768,294.732,287.454,163.69,166.29,193.998,18.5192,1
1034,1013,1014,250,400,3100,9.22,3.1,6.94689,2.06677,8.5,140,30,25,2,25,0,20,2,20,1,8,150,2,2,25,2,25,0,20,2,20,0,8,150,2,2,25,2,25,1,20,2,20,1,8,150,2,2,27.6234,285.722,279.436,162.51,154.855,187.399,30.7773,1
