beam_id,node_i,node_j,b [mm],h [mm],length [mm],wg [kN/m],wq [kN/m],wg_alpha [kN/m],wq_alpha [kN/m],fcd [MPa],fsyd [MPa],cover [mm],dbl_t1_i [mm],nbl_t1_i,dbl_t2_i [mm],nbl_t2_i,dbl_b1_i [mm],nbl_b1_i,dbl_b2_i [mm],nbl_b2_i,dbh_i [mm],sbh_i [mm],nbh_b_i,nbh_h_i,dbl_t1_mid [mm],nbl_t1_mid,dbl_t2_mid [mm],nbl_t2_mid,dbl_b1_mid [mm],nbl_b1_mid,dbl_b2_mid [mm],nbl_b2_mid,dbh_mid [mm],sbh_mid [mm],nbh_b_mid,nbh_h_mid,dbl_t1_j [mm],nbl_t1_j,dbl_t2_j [mm],nbl_t2_j,dbl_b1_j [mm],nbl_b1_j,dbl_b2_j [mm],nbl_b2_j,dbh_j [mm],sbh_j [mm],nbh_b_j,nbh_h_j,fcm_q [MPa],fsyml_q [MPa],fsymh_q [MPa],sbh_i_q [mm],sbh_mid_q [mm],sbh_j_q [mm],cover_q [mm],bondslip_factor_q
1033,1001,1002,200,350,4200,8.68,0,8.68,0,8.5,300,30,16,2,16,1,16,2,16,0,6,125,2,2,16,2,16,0,16,2,16,0,6,125,2,2,16,2,16,1,16,2,16,0,6,125,2,2,41.1969,605.982,611.465,130.71,132.891,146.628,28.9971,1
1034,1002,1003,200,350,4200,8.68,0,8.68,0,8.5,300,30,16,2,16,1,16,2,16,0,6,125,2,2,16,2,16,0,16,2,16,0,6,125,2,2,16,2,16,1,16,2,16,0,6,125,2,2,18.7731,603.568,590.215,159.122,128.58,139.641,30.0114,1
1035,1003,1004,200,350,4200,8.68,0,8.68,0,8.5,300,30,16,2,16,1,16,2,16,0,6,125,2,2,16,2,16,0,16,2,16,0,6,125,2,2,16,2,16,1,16,2,16,1,6,125,2,2,22.5838,601.564,609.423,132.309,150.219,160.097,19.8435,1
1036,1004,1005,200,350,2900,1.68,0,1.68,0,8.5,300,30,16,2,16,1,16,2,16,1,6,125,2,2,16,2,16,0,16,2,16,0,6,125,2,2,16,2,16,1,16,2,16,1,6,125,2,2,28.1367,603.496,602.524,153.1,136.017,160.104,23.4402,1
1037,1005,1006,200,350,4200,8.68,0,8.68,0,8.5,300,30,16,2,16,1,16,2,16,1,6,125,2,2,16,2,16,0,16,2,16,0,6,125,2,2,16,2,16,1,16,2,16,0,6,125,2,2,21.4542,608.314,591.166,130.306,148.766,139.336,22.8995,1
1038,1006,1007,200,350,4200,8.68,0,8.68,0,8.5,300,30,16,2,16,1,16,2,16,0,6,125,2,2,16,2,16,0,16,2,16,0,6,125,2,2,16,2,16,1,16,2,16,0,6,125,2,2,32.7541,611.235,608.836,127.863,159.906,153.328,29.2609,1
1039,1007,1008,200,350,4200,8.68,0,8.68,0,8.5,300,30,16,2,16,1,16,2,16,0,6,125,2,2,16,2,16,0,16,2,16,0,6,125,2,2,16,2,16,1,16,2,16,0,6,125,2,2,22.3631,580.137,591.476,138.93,125.652,148.344,30.5705,1
1040,1009,1010,250,450,4200,2.7,0,2.7,0,8.5,300,30,25,2,25,0,20,2,20,0,8,150,2,2,25,2,25,0,20,2,20,0,8,150,2,2,25,2,25,0,20,2,20,0,8,150,2,2,29.7659,620.791,593.908,177.455,152.446,166.734,44.6765,1
1041,1010,1011,250,450,4200,2.7,0,2.7,0,8.5,300,30,25,2,25,0,20,2,20,0,8,150,2,2,25,2,25,0,20,2,20,0,8,150,2,2,25,2,25,0,20,2,20,0,8,150,2,2,28.2843,598.104,587.634,173.911,165.064,161.818,27.699,1
1042,1011,1012,250,450,4200,2.7,0,2.7,0,8.5,300,30,25,2,25,0,20,2,20,0,8,150,2,2,25,2,25,0,20,2,20,0,8,150,2,2,25,2,25,0,20,2,20,1,8,150,2,2,30.9119,607.77,602.187,187.863,163.858,191.519,24.9594,1
