beam_id,node_i,node_j,b [mm],h [mm],length [mm],wg [kN/m],wq [kN/m],wg_alpha [kN/m],wq_alpha [kN/m],fcd [MPa],fsyd [MPa],cover [mm],dbl_t1_i [mm],nbl_t1_i,dbl_t2_i [mm],nbl_t2_i,dbl_b1_i [mm],nbl_b1_i,dbl_b2_i [mm],nbl_b2_i,dbh_i [mm],sbh_i [mm],nbh_b_i,nbh_h_i,dbl_t1_mid [mm],nbl_t1_mid,dbl_t2_mid [mm],nbl_t2_mid,dbl_b1_mid [mm],nbl_b1_mid,dbl_b2_mid [mm],nbl_b2_mid,dbh_mid [mm],sbh_mid [mm],nbh_b_mid,nbh_h_mid,dbl_t1_j [mm],nbl_t1_j,dbl_t2_j [mm],nbl_t2_j,dbl_b1_j [mm],nbl_b1_j,dbl_b2_j [mm],nbl_b2_j,dbh_j [mm],sbh_j [mm],nbh_b_j,nbh_h_j,fcm_q [MPa],fsyml_q [MPa],fsymh_q [MPa],sbh_i_q [mm],sbh_mid_q [mm],sbh_j_q [mm],cover_q [mm],bondslip_factor_q
1021,1001,1002,200,350,2900,1.68,0,1.68,0,11.5,240,30,25,2,25,0,25,2,25,0,8,150,2,2,25,2,25,0,25,2,25,0,8,150,2,2,25,2,25,0,25,2,25,0,8,150,2,2,28.7663,478.426,476.518,156.391,156.919,154.464,27.7288,0.5
1022,1002,1003,200,350,3700,13.194,1.85,11.6895,1.23339,11.5,240,30,25,2,25,0,25,2,25,0,8,150,2,2,25,2,25,0,25,2,25,0,8,150,2,2,25,2,25,0,25,2,25,0,8,150,2,2,30.9301,482.936,476.603,157.399,154.154,151.309,28.6762,0.5
1023,1003,1004,200,350,3700,13.194,1.85,11.6895,1.23339,11.5,240,30,25,2,25,0,25,2,25,0,8,150,2,2,25,2,25,0,25,2,25,0,8,150,2,2,25,2,25,0,25,2,25,0,8,150,2,2,27.3133,474.537,482.429,150.607,152.671,152.574,29.354,0.5
1024,1005,1006,200,400,2900,21.07,10,20.0068,9.51672,11.5,240,30,25,2,25,0,16,2,16,1,8,150,2,2,25,2,25,0,16,2,16,0,8,150,2,2,25,2,25,1,16,2,16,1,8,150,2,2,34.6132,476.793,481.824,154.259,155.315,152.209,27.7581,0.5
1025,1006,1007,200,400,3700,10.948,3.7,7.93897,2.46679,11.5,240,30,25,2,25,1,16,2,16,1,8,150,2,2,25,2,25,0,16,2,16,0,8,150,2,2,25,2,25,0,16,2,16,1,8,150,2,2,33.817,485.703,472.747,156.774,155.062,157.022,34.519,0.5
1026,1007,1008,200,400,3700,10.948,3.7,7.93897,2.46679,11.5,240,30,25,2,25,0,16,2,16,1,8,150,2,2,25,2,25,0,16,2,16,0,8,150,2,2,25,2,25,0,16,2,16,1,8,150,2,2,30.0046,486.283,484.278,152.974,157.217,150.057,29.5536,0.5
1027,1009,1010,200,350,2900,8.06,2.9,5.93355,1.93343,11.5,240,30,25,2,25,0,16,2,16,1,8,150,2,2,25,2,25,0,16,2,16,0,8,150,2,2,25,2,25,0,16,2,16,1,8,150,2,2,31.7971,477.318,474.846,151.91,150.459,157.171,35.4272,0.5
1028,1010,1011,200,350,3700,10.708,3.7,7.69897,2.46679,11.5,240,30,25,2,25,0,16,2,16,1,8,150,2,2,25,2,25,0,16,2,16,0,8,150,2,2,25,2,25,0,16,2,16,1,8,150,2,2,33.6923,488.914,476.63,150.984,156.579,151.059,28.0719,0.5
1029,1011,1012,200,350,3700,10.708,3.7,7.69897,2.46679,11.5,240,30,25,2,25,0,16,2,16,1,8,150,2,2,25,2,25,0,16,2,16,0,8,150,2,2,25,2,25,0,16,2,16,1,8,150,2,2,33.8536,482.091,469.555,154.689,154.889,154.081,29.7642,0.5
1030,1013,1014,200,350,2900,8.06,2.9,5.93355,1.93343,11.5,240,30,25,2,25,0,16,2,16,1,8,150,2,2,25,2,25,0,16,2,16,0,8,150,2,2,25,2,25,0,16,2,16,1,8,150,2,2,29.5229,480.036,480.075,151.583,151.152,151.969,32.6529,0.5
1031,1014,1015,200,350,3700,10.708,3.7,7.69897,2.46679,11.5,240,30,25,2,25,0,16,2,16,1,8,150,2,2,25,2,25,0,16,2,16,0,8,150,2,2,25,2,25,0,16,2,16,1,8,150,2,2,36.5515,478.511,485.02,152.838,153.057,152.283,37.7659,0.5
1032,1015,1016,200,350,3700,10.708,3.7,7.69897,2.46679,11.5,240,30,25,2,25,0,16,2,16,1,8,150,2,2,25,2,25,0,16,2,16,0,8,150,2,2,25,2,25,0,16,2,16,1,8,150,2,2,35.0559,477.99,487.127,153.009,150.427,155.72,29.6234,0.5
1033,1017,1018,250,400,2900,12.59,1.45,11.5268,0.966715,11.5,240,30,25,2,25,0,20,2,20,0,8,150,2,2,25,2,25,0,20,2,20,0,8,150,2,2,25,2,25,1,20,2,20,1,8,150,2,2,29.067,488.057,479.558,154.683,156.529,155.183,29.7751,0.5
1034,1018,1019,250,400,3700,13.914,1.85,12.4095,1.23339,11.5,240,30,25,2,25,1,20,2,20,1,8,150,2,2,25,2,25,0,20,2,20,0,8,150,2,2,25,2,25,1,20,2,20,1,8,150,2,2,36.3256,482.432,473.961,157.164,150.752,155.74,35.0662,0.5
1035,1019,1020,250,400,3700,13.914,1.85,12.4095,1.23339,11.5,240,30,25,2,25,1,20,2,20,1,8,150,2,2,25,2,25,0,20,2,20,0,8,150,2,2,25,2,25,0,20,2,20,1,8,150,2,2,34.725,480.411,479.691,157.414,151.645,151.418,29.492,0.5
2021,2001,2002,200,300,2900,1.44,0,1.44,0,11.5,240,30,25,2,25,0,16,2,16,1,8,150,2,2,25,2,25,0,16,2,16,0,8,150,2,2,25,2,25,0,16,2,16,1,8,150,2,2,35.306,471.854,477.357,152.242,155.315,151.521,29.5538,0.5
2022,2002,2003,200,300,3700,12.954,1.85,11.4495,1.23339,11.5,240,30,25,2,25,0,16,2,16,1,8,150,2,2,25,2,25,0,16,2,16,0,8,150,2,2,25,2,25,0,16,2,16,0,8,150,2,2,32.828,476.737,477.618,151.984,155.707,155.683,35.4745,0.5
2023,2003,2004,200,300,3700,12.954,1.85,11.4495,1.23339,11.5,240,30,25,2,25,0,16,2,16,0,8,150,2,2,25,2,25,0,16,2,16,0,8,150,2,2,25,2,25,0,16,2,16,0,8,150,2,2,30.0679,487.654,476.667,155.402,151.628,150.91,29.9766,0.5
2024,2005,2006,200,400,2900,21.07,10,20.0068,9.51672,11.5,240,30,25,2,25,0,16,2,16,1,8,150,2,2,25,2,25,0,16,2,16,0,8,150,2,2,25,2,25,0,16,2,16,1,8,150,2,2,37.3328,480.687,488.141,155.172,151.165,156.804,26.756,0.5
2025,2006,2007,200,400,3700,10.948,3.7,7.93897,2.46679,11.5,240,30,25,2,25,0,16,2,16,1,8,150,2,2,25,2,25,0,16,2,16,0,8,150,2,2,25,2,25,0,16,2,16,1,8,150,2,2,33.2377,478.251,478.753,152.035,150.189,156.928,35.0898,0.5
2026,2007,2008,200,400,3700,10.948,3.7,7.93897,2.46679,11.5,240,30,25,2,25,0,16,2,16,1,8,150,2,2,25,2,25,0,16,2,16,0,8,150,2,2,25,2,25,0,16,2,16,1,8,150,2,2,31.2133,468.863,467.26,157.095,150.599,153.789,30.0111,0.5
