beam_id,node_i,node_j,b [mm],h [mm],length [mm],wg [kN/m],wq [kN/m],wg_alpha [kN/m],wq_alpha [kN/m],fcd [MPa],fsyd [MPa],cover [mm],dbl_t1_i [mm],nbl_t1_i,dbl_t2_i [mm],nbl_t2_i,dbl_b1_i [mm],nbl_b1_i,dbl_b2_i [mm],nbl_b2_i,dbh_i [mm],sbh_i [mm],nbh_b_i,nbh_h_i,dbl_t1_mid [mm],nbl_t1_mid,dbl_t2_mid [mm],nbl_t2_mid,dbl_b1_mid [mm],nbl_b1_mid,dbl_b2_mid [mm],nbl_b2_mid,dbh_mid [mm],sbh_mid [mm],nbh_b_mid,nbh_h_mid,dbl_t1_j [mm],nbl_t1_j,dbl_t2_j [mm],nbl_t2_j,dbl_b1_j [mm],nbl_b1_j,dbl_b2_j [mm],nbl_b2_j,dbh_j [mm],sbh_j [mm],nbh_b_j,nbh_h_j,fcm_q [MPa],fsyml_q [MPa],fsymh_q [MPa],sbh_i_q [mm],sbh_mid_q [mm],sbh_j_q [mm],cover_q [mm],bondslip_factor_q
1021,1001,1002,250,500,2900,3,0,3,0,8.5,140,30,25,2,25,0,20,2,20,0,8,150,2,2,25,2,25,0,20,2,20,0,8,150,2,2,25,2,25,1,20,2,20,1,8,150,2,2,17.8844,283.308,277.703,213.914,219.186,194.64,23.6893,1
1022,1002,1003,250,500,5000,19.8139,4.05,19.8139,4.05,8.5,140,30,25,2,25,1,20,2,20,1,8,150,2,2,25,2,25,0,20,2,20,0,8,150,2,2,25,2,25,1,20,2,20,0,8,150,2,2,22.2314,296.916,277.951,223.986,191.54,163.092,26.2013,1
1023,1003,1004,250,500,5000,19.8139,4.05,19.8139,4.05,8.5,140,30,25,2,25,1,20,2,20,0,8,150,2,2,25,2,25,0,20,2,20,0,8,150,2,2,25,2,25,0,20,2,20,0,8,150,2,2,15.309,271.979,295.363,156.067,176.705,175.738,28.1034,1
1024,1005,1006,300,550,2900,15.3,6.075,15.3,6.075,8.5,140,30,25,2,25,0,16,2,16,1,8,150,2,2,25,2,25,0,16,2,16,0,8,150,2,2,25,2,25,1,16,2,16,0,8,150,2,2,31.1565,278.505,293.514,192.592,203.154,172.088,23.7645,1
1025,1006,1007,300,550,5000,23.5879,8.1,23.5879,8.1,8.5,140,30,25,2,25,1,16,2,16,0,8,150,2,2,25,2,25,0,16,2,16,1,8,150,2,2,25,2,25,2,16,2,16,0,8,150,2,2,29.0553,305.521,266.888,217.744,200.624,220.221,45.7017,1
1026,1007,1008,300,550,5000,23.5879,8.1,23.5879,8.1,8.5,140,30,25,2,25,2,16,2,16,0,8,150,2,2,25,2,25,0,16,2,16,2,8,150,2,2,25,2,25,1,16,2,16,1,8,150,2,2,20.2948,307.35,301.063,179.739,222.168,150.567,28.6806,1
1027,1009,1010,300,550,2900,3.96,0,3.96,0,8.5,140,30,25,2,25,0,16,2,16,1,8,150,2,2,25,2,25,0,16,2,16,0,8,150,2,2,25,2,25,0,16,2,16,0,8,150,2,2,24.1537,280.044,272.867,169.097,154.591,221.713,49.4046,1
1028,1010,1011,300,550,5000,23.5879,8.1,23.5879,8.1,8.5,140,30,25,2,25,0,16,2,16,0,8,150,2,2,25,2,25,0,16,2,16,1,8,150,2,2,25,2,25,2,16,2,16,0,8,150,2,2,28.7352,315.752,278.032,159.839,215.794,160.589,24.5794,1
1029,1011,1012,300,550,5000,23.5879,8.1,23.5879,8.1,8.5,140,30,25,2,25,2,16,2,16,0,8,150,2,2,25,2,25,0,16,2,16,2,8,150,2,2,25,2,25,1,16,2,16,1,8,150,2,2,29.1499,294.328,258,196.892,198.888,190.81,29.2982,1
1030,1013,1014,300,550,2900,3.96,0,3.96,0,8.5,140,30,25,2,25,0,16,2,16,1,8,150,2,2,25,2,25,0,16,2,16,0,8,150,2,2,25,2,25,1,16,2,16,0,8,150,2,2,19.333,288.109,288.226,165.827,161.516,169.692,38.6832,1
1031,1014,1015,300,550,5000,23.5879,8.1,23.5879,8.1,8.5,140,30,25,2,25,1,16,2,16,0,8,150,2,2,25,2,25,0,16,2,16,1,8,150,2,2,25,2,25,2,16,2,16,0,8,150,2,2,36.6892,283.56,303.379,178.375,180.57,172.831,59.8491,1
1032,1015,1016,300,550,5000,23.5879,8.1,23.5879,8.1,8.5,140,30,25,2,25,2,16,2,16,0,8,150,2,2,25,2,25,0,16,2,16,2,8,150,2,2,25,2,25,1,16,2,16,1,8,150,2,2,32.3671,282.02,310.025,180.094,154.265,207.2,28.8845,1
1033,1017,1018,250,500,2900,10,0,10,0,8.5,140,30,25,2,25,0,16,2,16,1,8,150,2,2,25,2,25,0,16,2,16,0,8,150,2,2,25,2,25,1,16,2,16,0,8,150,2,2,18.4512,312.997,286.677,196.834,215.288,201.829,29.3304,1
1034,1018,1019,250,500,5000,19.8139,4.05,19.8139,4.05,8.5,140,30,25,2,25,1,16,2,16,0,8,150,2,2,25,2,25,0,16,2,16,1,8,150,2,2,25,2,25,2,16,2,16,0,8,150,2,2,36.0131,295.369,270.334,221.645,157.516,207.405,47.9099,1
1035,1019,1020,250,500,5000,19.8139,4.05,19.8139,4.05,8.5,140,30,25,2,25,2,16,2,16,0,8,150,2,2,25,2,25,0,16,2,16,1,8,150,2,2,25,2,25,0,16,2,16,1,8,150,2,2,31.4592,289.235,287.073,224.143,166.446,164.179,28.5018,1
